16:51:57.051 XYZ [[3.23, 4.45, 0.07], [2.82, 5.12, 1.02], [3.16, 5.08, 0.48], [3.03, 4.92, -0.36], [2.87, 4.67, 0.48], [2.88, 3.94, 0.33], [2.99, 4.35, 0.44], [3.26, 5.81, 0.49], [3.25, 5.95, 1.09], [3.24, 5.45, 0.49], [1.79, 4.75, 0.28], [3.13, 4.22, 0.11]]
16:51:57.134 XYZ [[3.22, 4.46, 0.08], [2.83, 5.1, 0.99], [3.16, 5.08, 0.5], [2.98, 4.92, -0.38], [2.87, 4.65, 0.5], [2.9, 3.97, 0.39], [2.96, 4.33, 0.43], [3.22, 5.76, 0.44], [3.24, 5.94, 1.08], [3.24, 5.44, 0.49], [1.73, 4.72, 0.25], [3.11, 4.23, 0.1]]
16:51:57.227 XYZ [[3.21, 4.46, 0.14], [2.85, 5.11, 1.02], [3.15, 5.08, 0.53], [2.96, 4.91, -0.39], [2.86, 4.66, 0.55], [2.9, 3.99, 0.42], [3.01, 4.35, 0.54], [3.24, 5.73, 0.45], [3.22, 5.92, 1.06], [3.24, 5.44, 0.48], [3.33, 4.65, 0.53], [3.11, 4.25, 0.1]]
16:51:57.311 XYZ [[3.2, 4.48, 0.14], [2.86, 5.12, 1.02], [3.16, 5.09, 0.48], [2.98, 4.91, -0.38], [2.85, 4.65, 0.53], [2.89, 3.98, 0.42], [2.97, 4.35, 0.54], [3.24, 5.71, 0.41], [3.21, 5.92, 1.06], [3.24, 5.44, 0.48], [3.28, 4.65, 0.58], [3.1, 4.25, 0.08]]
16:51:57.413 XYZ [[3.2, 4.47, 0.12], [2.86, 5.12, 1.02], [3.16, 5.06, 0.48], [2.98, 4.91, -0.38], [2.85, 4.65, 0.53], [2.92, 3.96, 0.4], [2.96, 4.35, 0.39], [3.24, 5.71, 0.41], [3.23, 5.9, 1.04], [3.22, 5.42, 0.48], [3.28, 4.65, 0.58], [3.08, 4.25, 0.09]]
16:51:57.501 XYZ [[3.2, 4.47, 0.12], [2.86, 5.12, 1.02], [3.16, 5.06, 0.48], [2.98, 4.91, -0.38], [2.85, 4.65, 0.53], [2.98, 3.93, 0.37], [2.96, 4.35, 0.39], [3.24, 5.71, 0.41], [3.23, 5.9, 1.04], [3.22, 5.42, 0.48], [3.28, 4.65, 0.58], [3.08, 4.25, 0.09]]
16:51:57.584 XYZ [[3.23, 4.45, 0.16], [2.95, 5.16, 1.05], [3.16, 5.06, 0.48], [2.99, 4.91, -0.39], [2.82, 4.66, 0.53], [2.98, 3.93, 0.37], [2.92, 4.37, 0.4], [3.24, 5.71, 0.41], [3.24, 5.89, 1.02], [3.25, 5.41, 0.47], [3.15, 4.55, 0.73], [3.21, 4.17, 0.05]]
16:51:57.689 XYZ [[3.24, 4.46, 0.15], [2.86, 5.14, 1.02], [3.18, 5.07, 0.44], [2.97, 4.87, -0.35], [2.87, 4.61, 0.44], [3.02, 3.93, 0.38], [2.88, 4.36, 0.35], [3.24, 5.68, 0.44], [3.22, 5.92, 1.01], [3.26, 5.43, 0.46], [2.96, 4.38, 0.76], [3.21, 4.17, 0.05]]
16:51:57.773 XYZ [[3.22, 4.46, 0.09], [2.84, 5.15, 1.02], [3.17, 5.08, 0.46], [2.96, 4.86, -0.36], [2.84, 4.63, 0.46], [2.99, 3.94, 0.36], [2.88, 4.4, 0.38], [3.11, 5.75, 0.29], [3.18, 5.94, 1.02], [3.27, 5.44, 0.45], [2.84, 4.28, 0.83], [3.19, 4.18, 0.06]]
16:51:57.947 XYZ [[3.23, 4.48, 0.08], [2.82, 5.15, 1.03], [3.2, 5.1, 0.42], [2.92, 4.85, -0.37], [2.81, 4.61, 0.4], [2.97, 3.94, 0.35], [2.88, 4.36, 0.36], [3.08, 5.77, 0.29], [3.16, 5.97, 1.02], [3.26, 5.45, 0.43], [2.71, 4.2, 0.89], [3.12, 4.21, 0.05]]
16:51:58.031 XYZ [[3.25, 4.47, 0.12], [2.8, 5.16, 1.09], [3.17, 5.09, 0.44], [2.95, 4.88, -0.36], [2.85, 4.62, 0.41], [2.95, 3.93, 0.32], [2.9, 4.34, 0.37], [3.01, 5.79, 0.17], [3.16, 6.0, 1.03], [3.26, 5.44, 0.43], [2.58, 4.13, 0.97], [3.1, 4.25, 0.03]]
16:51:58.131 XYZ [[3.25, 4.47, 0.12], [2.79, 5.15, 1.13], [3.17, 5.09, 0.44], [2.97, 4.89, -0.38], [2.86, 4.61, 0.42], [2.95, 3.93, 0.32], [2.85, 4.37, 0.38], [3.01, 5.79, 0.17], [3.14, 6.02, 1.03], [3.25, 5.45, 0.41], [2.58, 4.13, 0.97], [3.1, 4.25, 0.03]]
16:51:58.243 XYZ [[3.24, 4.45, 0.14], [2.79, 5.13, 1.2], [3.16, 5.08, 0.46], [2.96, 4.87, -0.36], [2.89, 4.6, 0.4], [2.97, 3.93, 0.3], [2.87, 4.39, 0.41], [3.1, 5.73, 0.14], [3.17, 6.0, 1.06], [3.28, 5.43, 0.43], [2.48, 4.1, 1.01], [3.11, 4.22, 0.05]]
16:51:58.326 XYZ [[3.25, 4.43, 0.12], [2.8, 5.11, 1.21], [3.18, 5.06, 0.5], [2.96, 4.86, -0.35], [2.89, 4.6, 0.39], [2.98, 3.93, 0.3], [2.88, 4.39, 0.45], [3.1, 5.73, 0.14], [3.22, 5.97, 1.07], [3.3, 5.44, 0.46], [2.48, 4.06, 1.02], [3.14, 4.19, 0.05]]
16:51:58.434 XYZ [[3.26, 4.41, 0.13], [2.81, 5.09, 1.21], [3.16, 5.04, 0.48], [2.98, 4.86, -0.39], [2.89, 4.59, 0.38], [2.97, 3.95, 0.31], [2.92, 4.38, 0.45], [3.14, 5.74, 0.15], [3.22, 5.96, 1.08], [3.32, 5.43, 0.46], [2.33, 3.94, 0.98], [3.16, 4.19, 0.02]]
16:51:58.518 XYZ [[3.26, 4.41, 0.13], [2.82, 5.08, 1.18], [3.16, 5.05, 0.49], [2.97, 4.86, -0.39], [2.92, 4.58, 0.33], [2.97, 3.96, 0.3], [2.92, 4.36, 0.48], [3.2, 5.68, 0.16], [3.22, 5.97, 1.06], [3.31, 5.42, 0.46], [2.33, 3.94, 0.98], [3.16, 4.2, 0.0]]
16:51:58.627 XYZ [[3.27, 4.42, 0.13], [2.84, 5.05, 1.14], [3.22, 5.03, 0.47], [3.05, 4.88, -0.39], [2.92, 4.61, 0.33], [2.98, 3.94, 0.27], [2.91, 4.36, 0.49], [3.21, 5.68, 0.15], [3.22, 5.98, 1.07], [3.31, 5.42, 0.44], [2.27, 3.87, 0.98], [3.16, 4.2, -0.09]]
16:51:58.710 XYZ [[3.26, 4.42, 0.14], [2.8, 5.03, 1.14], [3.22, 5.03, 0.47], [3.06, 4.89, -0.4], [2.94, 4.6, 0.34], [2.99, 3.94, 0.27], [2.95, 4.37, 0.41], [3.21, 5.66, 0.17], [3.21, 5.97, 1.08], [3.3, 5.42, 0.46], [2.19, 3.86, 0.99], [3.16, 4.2, -0.09]]
16:51:58.816 XYZ [[3.26, 4.42, 0.14], [2.8, 5.03, 1.14], [3.22, 5.04, 0.48], [3.06, 4.89, -0.4], [2.94, 4.6, 0.34], [2.99, 3.94, 0.27], [2.95, 4.37, 0.41], [3.21, 5.66, 0.17], [3.21, 5.97, 1.08], [3.3, 5.42, 0.46], [2.19, 3.86, 0.99], [3.18, 4.19, -0.03]]
16:51:58.900 XYZ [[3.29, 4.43, 0.18], [2.8, 5.04, 1.18], [3.23, 5.08, 0.49], [3.06, 4.9, -0.43], [2.99, 4.59, 0.23], [2.95, 3.96, 0.29], [2.94, 4.36, 0.34], [3.24, 5.63, 0.22], [3.22, 5.95, 1.06], [3.29, 5.43, 0.49], [2.07, 3.78, 0.97], [3.19, 4.19, -0.01]]
16:51:58.996 XYZ [[3.3, 4.41, 0.2], [2.8, 5.04, 1.18], [3.23, 5.08, 0.49], [3.06, 4.9, -0.43], [2.99, 4.59, 0.23], [2.94, 3.98, 0.3], [2.94, 4.36, 0.34], [3.23, 5.61, 0.25], [3.22, 5.97, 1.07], [3.26, 5.43, 0.53], [1.96, 3.68, 0.97], [3.2, 4.17, 0.05]]
16:51:59.089 XYZ [[3.32, 4.41, 0.16], [2.8, 5.04, 1.18], [3.25, 5.11, 0.48], [3.06, 4.9, -0.43], [2.99, 4.59, 0.23], [2.93, 3.98, 0.3], [2.94, 4.36, 0.34], [3.23, 5.61, 0.25], [3.22, 5.97, 1.09], [3.25, 5.42, 0.53], [1.96, 3.6, 0.99], [3.2, 4.17, 0.05]]
16:51:59.173 XYZ [[3.31, 4.41, 0.16], [2.81, 5.05, 1.04], [3.24, 5.12, 0.46], [3.06, 4.89, -0.5], [2.99, 4.61, 0.23], [2.9, 4.0, 0.33], [2.97, 4.38, 0.36], [3.22, 5.62, 0.25], [3.22, 5.97, 1.09], [3.24, 5.43, 0.55], [1.98, 3.54, 1.0], [3.21, 4.2, 0.07]]
16:51:59.269 XYZ [[3.31, 4.39, 0.15], [2.81, 5.05, 1.04], [3.23, 5.13, 0.46], [3.05, 4.89, -0.5], [2.99, 4.61, 0.23], [2.9, 4.0, 0.33], [3.02, 4.36, 0.35], [3.26, 5.62, 0.25], [3.21, 5.98, 1.09], [3.24, 5.43, 0.55], [2.0, 3.48, 1.01], [3.21, 4.2, 0.07]]
16:51:59.353 XYZ [[3.31, 4.41, 0.16], [2.8, 5.08, 1.05], [3.22, 5.12, 0.45], [3.05, 4.89, -0.5], [2.98, 4.61, 0.22], [2.89, 3.99, 0.31], [3.02, 4.36, 0.35], [3.27, 5.64, 0.26], [3.21, 5.98, 1.08], [3.26, 5.45, 0.56], [2.0, 3.48, 1.01], [3.19, 4.2, 0.1]]
16:51:59.437 XYZ [[3.33, 4.45, 0.17], [2.8, 5.08, 1.05], [3.22, 5.15, 0.45], [3.05, 4.9, -0.47], [2.96, 4.61, 0.25], [2.89, 3.99, 0.31], [3.01, 4.38, 0.4], [3.27, 5.64, 0.26], [3.2, 5.98, 1.11], [3.26, 5.45, 0.56], [2.0, 3.48, 1.01], [3.19, 4.2, 0.1]]
16:51:59.520 XYZ [[3.32, 4.44, 0.17], [2.82, 5.12, 1.07], [3.23, 5.16, 0.47], [3.02, 4.87, -0.45], [2.96, 4.62, 0.24], [2.86, 3.99, 0.36], [3.02, 4.37, 0.43], [3.25, 5.67, 0.24], [3.19, 5.99, 1.1], [3.23, 5.45, 0.53], [2.04, 3.43, 1.01], [3.13, 4.22, 0.08]]
16:51:59.603 XYZ [[3.33, 4.46, 0.19], [2.81, 5.1, 1.09], [3.21, 5.16, 0.44], [3.0, 4.89, -0.45], [2.94, 4.63, 0.25], [2.88, 3.98, 0.32], [3.02, 4.39, 0.43], [3.26, 5.68, 0.26], [3.17, 5.99, 1.12], [3.21, 5.45, 0.52], [2.04, 3.42, 1.01], [3.12, 4.22, 0.09]]
16:51:59.687 XYZ [[3.34, 4.46, 0.2], [2.81, 5.13, 1.07], [3.19, 5.16, 0.44], [2.98, 4.88, -0.45], [2.93, 4.63, 0.27], [2.88, 3.97, 0.3], [3.03, 4.39, 0.45], [3.24, 5.68, 0.24], [3.19, 5.97, 1.12], [3.21, 5.43, 0.51], [1.93, 3.21, 1.07], [3.14, 4.2, 0.07]]
16:51:59.770 XYZ [[3.34, 4.46, 0.2], [2.81, 5.13, 1.07], [3.19, 5.16, 0.44], [2.98, 4.88, -0.45], [2.93, 4.63, 0.27], [2.88, 3.97, 0.3], [3.03, 4.39, 0.45], [3.24, 5.68, 0.24], [3.19, 5.97, 1.12], [3.21, 5.43, 0.51], [1.93, 3.21, 1.07], [3.14, 4.2, 0.07]]
16:51:59.854 XYZ [[3.37, 4.46, 0.12], [2.79, 5.1, 1.03], [3.18, 5.13, 0.48], [3.01, 4.89, -0.45], [2.95, 4.58, 0.15], [2.85, 3.98, 0.29], [3.03, 4.37, 0.48], [3.28, 5.69, 0.23], [3.15, 5.95, 1.08], [3.19, 5.44, 0.54], [2.04, 2.67, 1.07], [3.14, 4.23, 0.02]]
16:51:59.937 XYZ [[3.36, 4.46, 0.14], [2.79, 5.11, 1.01], [3.2, 5.14, 0.47], [3.0, 4.89, -0.43], [2.97, 4.59, 0.16], [2.85, 3.96, 0.29], [3.02, 4.37, 0.48], [3.27, 5.69, 0.23], [3.14, 5.95, 1.08], [3.21, 5.45, 0.54], [2.04, 2.56, 1.22], [3.13, 4.21, 0.05]]
16:52:00.020 XYZ [[3.38, 4.48, 0.13], [2.81, 5.1, 1.02], [3.24, 5.13, 0.46], [3.04, 4.88, -0.39], [2.96, 4.59, 0.15], [2.85, 3.97, 0.33], [3.02, 4.38, 0.49], [3.24, 5.69, 0.21], [3.15, 5.92, 1.08], [3.2, 5.44, 0.56], [2.2, 2.34, 1.52], [3.15, 4.21, 0.06]]
16:52:00.104 XYZ [[3.38, 4.48, 0.13], [2.85, 5.09, 1.0], [3.23, 5.12, 0.47], [3.03, 4.85, -0.37], [2.96, 4.61, 0.17], [2.88, 4.0, 0.28], [3.01, 4.37, 0.51], [3.23, 5.69, 0.21], [3.15, 5.93, 1.08], [3.22, 5.45, 0.59], [2.2, 2.31, 1.51], [3.14, 4.2, 0.06]]
16:52:00.188 XYZ [[3.35, 4.48, 0.14], [2.87, 5.11, 1.0], [3.2, 5.11, 0.46], [2.98, 4.85, -0.35], [2.94, 4.63, 0.16], [2.94, 3.98, 0.3], [2.98, 4.37, 0.48], [3.22, 5.68, 0.23], [3.15, 5.93, 1.07], [3.22, 5.44, 0.58], [2.2, 2.19, 1.43], [3.09, 4.17, -0.04]]
16:52:00.287 XYZ [[3.34, 4.47, 0.14], [2.89, 5.1, 0.99], [3.18, 5.09, 0.46], [2.98, 4.85, -0.38], [2.91, 4.65, 0.18], [2.93, 3.97, 0.3], [2.99, 4.38, 0.47], [3.22, 5.7, 0.24], [3.15, 5.93, 1.05], [3.2, 5.43, 0.57], [2.23, 2.16, 1.43], [3.05, 4.18, -0.07]]
16:52:00.370 XYZ [[3.33, 4.46, 0.21], [2.9, 5.11, 0.97], [3.19, 5.07, 0.47], [2.96, 4.84, -0.38], [2.91, 4.65, 0.18], [2.92, 3.99, 0.31], [3.04, 4.39, 0.5], [3.22, 5.7, 0.24], [3.17, 5.95, 1.06], [3.22, 5.43, 0.58], [2.26, 2.13, 1.45], [3.04, 4.18, -0.06]]
16:52:00.453 XYZ [[3.33, 4.44, 0.19], [2.92, 5.13, 0.99], [3.19, 5.08, 0.45], [2.95, 4.82, -0.36], [2.93, 4.64, 0.21], [2.92, 3.99, 0.34], [3.06, 4.38, 0.46], [3.19, 5.7, 0.21], [3.16, 5.93, 1.07], [3.24, 5.43, 0.58], [2.33, 2.1, 1.4], [3.04, 4.19, -0.03]]
16:52:00.537 XYZ [[3.31, 4.43, 0.21], [2.89, 5.12, 0.97], [3.16, 5.06, 0.45], [2.93, 4.82, -0.35], [2.9, 4.63, 0.22], [2.92, 3.98, 0.37], [3.04, 4.37, 0.47], [3.14, 5.7, 0.19], [3.12, 5.93, 1.04], [3.23, 5.43, 0.53], [2.42, 2.07, 1.33], [3.02, 4.19, -0.01]]
16:52:00.620 XYZ [[3.31, 4.44, 0.22], [2.88, 5.09, 0.96], [3.16, 5.05, 0.45], [2.97, 4.84, -0.32], [2.9, 4.63, 0.25], [2.93, 3.99, 0.36], [3.04, 4.35, 0.47], [3.13, 5.69, 0.21], [3.11, 5.93, 1.06], [3.27, 5.42, 0.53], [2.47, 2.03, 1.32], [3.04, 4.18, 0.05]]
16:52:00.704 XYZ [[3.32, 4.46, 0.24], [2.87, 5.08, 0.96], [3.15, 5.07, 0.48], [2.96, 4.83, -0.3], [2.92, 4.63, 0.26], [2.93, 3.99, 0.37], [3.0, 4.34, 0.55], [3.18, 5.66, 0.26], [3.13, 5.94, 1.06], [3.28, 5.43, 0.51], [2.5, 2.0, 1.31], [3.09, 4.18, 0.03]]
16:52:00.787 XYZ [[3.32, 4.46, 0.24], [2.88, 5.1, 0.97], [3.15, 5.07, 0.48], [2.93, 4.84, -0.31], [2.92, 4.63, 0.26], [2.93, 3.99, 0.37], [3.0, 4.34, 0.55], [3.18, 5.66, 0.26], [3.13, 5.94, 1.06], [3.28, 5.43, 0.51], [2.5, 2.0, 1.31], [3.09, 4.18, 0.03]]
16:52:00.870 XYZ [[3.31, 4.44, 0.27], [2.87, 5.1, 0.98], [3.17, 5.08, 0.49], [2.92, 4.85, -0.3], [2.93, 4.63, 0.28], [2.98, 3.97, 0.36], [2.92, 4.32, 0.64], [3.14, 5.69, 0.26], [3.15, 5.91, 1.06], [3.28, 5.42, 0.55], [2.78, 1.93, 1.23], [3.12, 4.16, 0.1]]
16:52:00.954 XYZ [[3.3, 4.43, 0.31], [2.86, 5.12, 0.96], [3.17, 5.08, 0.48], [2.93, 4.86, -0.31], [2.93, 4.64, 0.3], [2.98, 3.96, 0.37], [2.94, 4.34, 0.6], [3.14, 5.7, 0.26], [3.14, 5.9, 1.06], [3.29, 5.42, 0.58], [2.8, 1.93, 1.23], [3.13, 4.17, 0.09]]
16:52:01.037 XYZ [[3.3, 4.42, 0.31], [2.85, 5.13, 0.95], [3.17, 5.09, 0.49], [2.93, 4.84, -0.3], [2.9, 4.65, 0.29], [2.96, 3.97, 0.41], [2.92, 4.36, 0.61], [3.14, 5.72, 0.24], [3.15, 5.91, 1.07], [3.28, 5.42, 0.58], [2.81, 1.91, 1.22], [3.14, 4.19, 0.13]]
16:52:01.121 XYZ [[3.3, 4.41, 0.29], [2.86, 5.13, 0.96], [3.15, 5.08, 0.47], [2.92, 4.83, -0.29], [2.89, 4.65, 0.31], [2.95, 3.96, 0.4], [2.9, 4.35, 0.59], [3.17, 5.7, 0.28], [3.15, 5.92, 1.05], [3.27, 5.42, 0.57], [2.92, 1.86, 1.14], [3.14, 4.2, 0.12]]
16:52:01.204 XYZ [[3.31, 4.42, 0.31], [2.84, 5.11, 0.97], [3.15, 5.08, 0.48], [2.92, 4.85, -0.3], [2.9, 4.66, 0.3], [2.95, 3.96, 0.42], [2.9, 4.38, 0.58], [3.18, 5.69, 0.29], [3.13, 5.92, 1.04], [3.28, 5.42, 0.56], [2.92, 1.86, 1.14], [3.16, 4.19, 0.1]]
16:52:01.288 XYZ [[3.3, 4.44, 0.26], [2.83, 5.11, 0.96], [3.17, 5.06, 0.44], [2.92, 4.85, -0.26], [2.89, 4.63, 0.34], [2.94, 3.96, 0.42], [2.89, 4.36, 0.57], [3.2, 5.64, 0.41], [3.13, 5.92, 1.01], [3.26, 5.4, 0.58], [3.05, 1.86, 1.15], [3.17, 4.18, 0.08]]
16:52:01.371 XYZ [[3.3, 4.43, 0.26], [2.81, 5.11, 0.98], [3.16, 5.06, 0.44], [2.93, 4.85, -0.24], [2.89, 4.63, 0.33], [2.92, 3.96, 0.38], [2.87, 4.35, 0.57], [3.2, 5.64, 0.42], [3.12, 5.93, 1.01], [3.27, 5.41, 0.56], [3.08, 1.87, 1.15], [3.16, 4.18, 0.08]]
16:52:01.454 XYZ [[3.3, 4.43, 0.26], [2.79, 5.09, 0.97], [3.16, 5.06, 0.44], [2.95, 4.83, -0.21], [2.9, 4.63, 0.36], [2.92, 3.96, 0.38], [2.88, 4.34, 0.61], [3.2, 5.64, 0.42], [3.12, 5.93, 1.01], [3.26, 5.42, 0.58], [3.08, 1.87, 1.15], [3.16, 4.18, 0.08]]
16:52:01.538 XYZ [[3.28, 4.42, 0.17], [2.79, 5.09, 0.97], [3.16, 5.06, 0.43], [2.95, 4.83, -0.21], [2.9, 4.63, 0.36], [2.91, 3.97, 0.41], [2.91, 4.33, 0.6], [3.17, 5.62, 0.43], [3.15, 5.94, 1.01], [3.27, 5.43, 0.57], [3.14, 1.89, 1.13], [3.15, 4.17, 0.11]]
16:52:01.621 XYZ [[3.23, 4.38, 0.14], [2.78, 5.1, 0.96], [3.19, 5.07, 0.42], [2.96, 4.84, -0.2], [2.89, 4.63, 0.4], [2.91, 3.96, 0.4], [2.91, 4.33, 0.6], [3.18, 5.64, 0.38], [3.16, 5.93, 1.0], [3.27, 5.43, 0.57], [3.13, 1.9, 1.13], [3.13, 4.18, 0.11]]
16:52:01.705 XYZ [[3.26, 4.39, 0.18], [2.81, 5.13, 0.96], [3.2, 5.08, 0.47], [2.95, 4.85, -0.18], [2.88, 4.64, 0.42], [2.93, 3.96, 0.38], [2.92, 4.34, 0.57], [3.21, 5.65, 0.44], [3.16, 5.96, 1.0], [3.24, 5.43, 0.6], [3.09, 1.94, 1.15], [3.11, 4.17, 0.15]]
16:52:01.788 XYZ [[3.25, 4.38, 0.15], [2.81, 5.13, 0.96], [3.2, 5.08, 0.47], [2.94, 4.85, -0.15], [2.88, 4.65, 0.42], [2.92, 3.96, 0.38], [2.92, 4.34, 0.57], [3.21, 5.65, 0.44], [3.16, 5.97, 0.99], [3.24, 5.43, 0.6], [3.09, 1.94, 1.15], [3.11, 4.17, 0.15]]
16:52:01.872 XYZ [[3.26, 4.39, 0.13], [2.78, 5.12, 0.93], [3.18, 5.07, 0.5], [2.95, 4.85, -0.13], [2.87, 4.63, 0.42], [2.89, 3.97, 0.42], [2.91, 4.34, 0.57], [3.25, 5.64, 0.45], [3.16, 5.94, 1.06], [3.21, 5.45, 0.6], [3.07, 1.96, 1.16], [3.12, 4.16, 0.22]]
16:52:01.955 XYZ [[3.31, 4.39, 0.08], [2.81, 5.12, 0.94], [3.16, 5.07, 0.52], [2.93, 4.86, -0.11], [2.87, 4.61, 0.41], [2.89, 3.98, 0.4], [2.92, 4.33, 0.56], [3.24, 5.64, 0.5], [3.16, 5.94, 1.06], [3.24, 5.45, 0.6], [3.07, 1.95, 1.13], [3.12, 4.16, 0.22]]
16:52:02.039 XYZ [[3.31, 4.39, 0.08], [2.82, 5.11, 0.94], [3.18, 5.07, 0.5], [2.95, 4.88, -0.12], [2.89, 4.62, 0.42], [2.9, 3.98, 0.39], [2.96, 4.33, 0.57], [3.23, 5.66, 0.48], [3.16, 5.94, 1.07], [3.24, 5.45, 0.6], [3.04, 1.98, 1.12], [3.13, 4.18, 0.25]]
16:52:02.122 XYZ [[3.31, 4.38, 0.1], [2.81, 5.08, 0.94], [3.18, 5.09, 0.47], [3.01, 4.89, -0.19], [2.88, 4.61, 0.45], [2.91, 3.98, 0.4], [2.96, 4.34, 0.56], [3.23, 5.69, 0.41], [3.13, 5.98, 1.03], [3.26, 5.46, 0.59], [2.97, 1.96, 1.13], [3.17, 4.19, 0.28]]
16:52:02.218 XYZ [[3.32, 4.44, 0.14], [2.81, 5.08, 0.94], [3.16, 5.08, 0.49], [3.01, 4.89, -0.16], [2.87, 4.61, 0.45], [2.91, 3.98, 0.4], [2.93, 4.33, 0.57], [3.23, 5.67, 0.44], [3.12, 5.98, 1.03], [3.26, 5.46, 0.59], [2.9, 1.97, 1.11], [3.17, 4.19, 0.28]]
16:52:02.301 XYZ [[3.32, 4.44, 0.14], [2.83, 5.11, 0.93], [3.16, 5.08, 0.49], [3.01, 4.89, -0.16], [2.87, 4.61, 0.45], [2.94, 3.98, 0.39], [2.93, 4.33, 0.57], [3.23, 5.67, 0.44], [3.12, 5.98, 1.03], [3.24, 5.45, 0.56], [2.8, 1.99, 1.05], [3.12, 4.21, 0.33]]
16:52:02.385 XYZ [[3.31, 4.43, 0.15], [2.83, 5.1, 0.92], [3.16, 5.08, 0.48], [3.04, 4.9, -0.1], [2.88, 4.6, 0.48], [2.95, 3.97, 0.35], [2.91, 4.33, 0.55], [3.23, 5.67, 0.43], [3.11, 6.01, 1.04], [3.22, 5.44, 0.54], [2.8, 1.99, 1.05], [3.13, 4.2, 0.32]]
16:52:02.468 XYZ [[3.32, 4.42, 0.16], [2.85, 5.13, 0.86], [3.15, 5.05, 0.51], [3.0, 4.89, -0.13], [2.86, 4.61, 0.49], [2.94, 3.96, 0.32], [2.94, 4.35, 0.52], [3.23, 5.66, 0.48], [3.18, 5.94, 1.07], [3.22, 5.44, 0.56], [3.73, 2.46, 0.88], [3.15, 4.17, 0.31]]
16:52:02.552 XYZ [[3.29, 4.41, 0.17], [2.84, 5.11, 0.84], [3.14, 5.03, 0.48], [3.02, 4.89, -0.12], [2.85, 4.61, 0.47], [2.93, 3.95, 0.29], [2.95, 4.38, 0.54], [3.19, 5.67, 0.45], [3.19, 5.94, 1.04], [3.23, 5.44, 0.54], [3.83, 2.58, 0.94], [3.14, 4.17, 0.29]]
16:52:02.635 XYZ [[3.3, 4.41, 0.14], [2.84, 5.09, 0.83], [3.14, 5.03, 0.48], [3.01, 4.88, -0.12], [2.83, 4.6, 0.48], [2.94, 3.93, 0.26], [2.96, 4.38, 0.54], [3.2, 5.67, 0.47], [3.19, 5.94, 1.03], [3.22, 5.44, 0.54], [3.9, 2.69, 0.98], [3.14, 4.17, 0.25]]
16:52:02.718 XYZ [[3.31, 4.4, 0.09], [2.85, 5.1, 0.81], [3.14, 5.04, 0.49], [3.0, 4.87, -0.12], [2.83, 4.6, 0.49], [2.94, 3.94, 0.29], [2.95, 4.37, 0.55], [3.21, 5.67, 0.47], [3.19, 5.94, 1.03], [3.21, 5.44, 0.57], [3.9, 2.72, 1.01], [3.11, 4.17, 0.26]]
16:52:02.802 XYZ [[3.3, 4.4, 0.1], [2.85, 5.1, 0.8], [3.11, 5.01, 0.51], [2.99, 4.86, -0.12], [2.81, 4.6, 0.49], [2.91, 3.94, 0.28], [2.94, 4.37, 0.55], [3.21, 5.67, 0.5], [3.17, 5.97, 1.04], [3.19, 5.43, 0.57], [3.75, 2.71, 1.09], [3.09, 4.18, 0.27]]
16:52:02.885 XYZ [[3.28, 4.38, 0.09], [2.84, 5.11, 0.79], [3.06, 4.99, 0.52], [2.99, 4.84, -0.1], [2.77, 4.57, 0.51], [2.9, 3.92, 0.27], [2.91, 4.35, 0.61], [3.18, 5.68, 0.44], [3.18, 5.97, 1.03], [3.17, 5.41, 0.57], [3.69, 2.72, 1.14], [3.06, 4.15, 0.32]]
16:52:02.969 XYZ [[3.27, 4.37, 0.09], [2.84, 5.11, 0.79], [3.03, 4.98, 0.53], [2.98, 4.84, -0.09], [2.74, 4.57, 0.51], [2.86, 3.92, 0.28], [2.9, 4.35, 0.61], [3.17, 5.67, 0.44], [3.16, 5.99, 1.03], [3.16, 5.41, 0.57], [3.61, 2.65, 1.2], [3.03, 4.15, 0.32]]
16:52:03.052 XYZ [[3.28, 4.4, 0.07], [2.82, 5.1, 0.8], [3.1, 5.04, 0.52], [2.99, 4.87, -0.07], [2.73, 4.54, 0.56], [2.87, 3.9, 0.29], [2.9, 4.36, 0.6], [3.16, 5.67, 0.44], [3.15, 6.01, 1.02], [3.16, 5.43, 0.55], [3.57, 2.62, 1.21], [3.03, 4.11, 0.35]]
16:52:03.136 XYZ [[3.3, 4.41, 0.07], [2.78, 5.08, 0.78], [3.1, 5.04, 0.52], [2.98, 4.87, -0.09], [2.76, 4.54, 0.56], [2.9, 3.93, 0.32], [2.97, 4.38, 0.58], [3.17, 5.71, 0.44], [3.11, 5.99, 1.03], [3.17, 5.45, 0.57], [3.59, 2.78, 1.25], [3.06, 4.14, 0.34]]
16:52:03.224 XYZ [[3.28, 4.41, 0.05], [2.81, 5.1, 0.79], [3.12, 5.06, 0.53], [2.96, 4.85, -0.1], [2.81, 4.58, 0.55], [2.92, 3.95, 0.34], [2.94, 4.36, 0.51], [3.15, 5.74, 0.43], [3.06, 5.98, 1.02], [3.22, 5.44, 0.58], [3.59, 2.82, 1.21], [3.13, 4.18, 0.29]]
